SPEAKER,DATE,TITLE,CITATION,URL,Attitude,Merged_Text
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,, And I--obviously President Calderon takes very seriously his responsibilities to apply effective law enforcement within Mexico
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,"And on crime, we in Canada read about the challenges that Mexico has on the drug cartels and the horrible violence that occurs down there"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,"With respect to the transnational drug trade, first and foremost, I think we should be concerned about what's happening in Mexico and Central America, because when you have innocent families and women and children who are being gunned down on the streets, that should be everybody's problem, not just our problem, not just their problem"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,," But more practically, the United States shares a border with Mexico"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,," And you go into rural communities and you've got methamphetamine sales that are devastating young and old alike, and some of that is originally sourced in Mexico"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,," There cannot be full security in this country or in Canada or in Mexico if we do not have a system that actually enables the cooperation mechanisms to act in facing threats that have no borders, that are transnational by their very nature"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,," One, the attempt to take to Mexico one of the children of Qadhafi--one of Qadhafi's children"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,So thinking that what happens in Mexico doesn't have anything to do with the security of the citizens of this country or of any other citizen of North America is a mistake
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,"In Washington, for instance, the number of homicides per 100,000 inhabitants is higher by 10--more than 10 or 20 than the largest number in any of the big cities in Mexico"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,"It is true, the efforts that we undertake clearly make it possible to contain that threat and to prevent it from acting in society--not just in the United States or Canada, but even in Mexico"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,"So that's also why there are 2 million Mexicans living comfortably in Mexico, and many more living also here who came to visit us here and wanted to see us in the White House"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,6 million Canadians come to Mexico every year
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,, So that's 5 percent of the Canadian population that travels to Mexico every year
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,,"And that also explains why, despite the fact that a State such as Texas recommends that none of its young people should travel to anywhere in Mexico, that's why there are hundreds of thousands of young Texans who go to Mexico, enjoy it, and why we haven't seen one single incident with U"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,," spring-breakers in Mexico this past spring, for instance"
Barack Obama,2-Apr-12,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico and Prime Minister Stephen J. Harper of Canada Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300805",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-3,," In addition to the solidarity--expressions of solidarity of President Obama, who says that he cannot stand aside from the expressions of threat that is facing a neighbor of his, that vulnerability from an institutional point of view in Mexico and Central America is an issue that also impacts and jeopardizes all of the citizens of North America"
Barack Obama,15-Apr-12,The President's News Conference With President Juan Manuel Santos Calderon of Colombia in Cartagena,"Barack Obama, The President's News Conference With President Juan Manuel Santos Calderon of Colombia in Cartagena Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300944",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-juan-manuel-santos-calderon-colombia,," And obviously, we've been following what's been happening in Mexico and the violence that's been taking place there as a consequence of these narcotraffickers"
Barack Obama,15-Apr-12,The President's News Conference With President Juan Manuel Santos Calderon of Colombia in Cartagena,"Barack Obama, The President's News Conference With President Juan Manuel Santos Calderon of Colombia in Cartagena Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/300944",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-juan-manuel-santos-calderon-colombia,," We have Colombian Americans, Americans who originate from the Dominican Republic, from Guatemala, from Mexico, who are constantly contributing to the vitality and the strength of the United States"
Barack Obama,19-Jun-12,The President's News Conference in Los Cabos,"Barack Obama, The President's News Conference in Los Cabos Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/301545",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-los-cabos,," I want to begin by thanking my good friend and partner, President Calderon, and the people of Los Cabos and Mexico for their outstanding hospitality and leadership"
Barack Obama,19-Jun-12,The President's News Conference in Los Cabos,"Barack Obama, The President's News Conference in Los Cabos Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/301545",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-los-cabos,," Mexico is the first Latin American country to host a G-20 summit, and this has been another example of Mexico playing a larger role in world affairs, from the global economy to climate change to development"
Barack Obama,19-Jun-12,The President's News Conference in Los Cabos,"Barack Obama, The President's News Conference in Los Cabos Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/301545",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-los-cabos,,"Since this is my last visit to Mexico during President Calderon's time in office, I want to say how much I've valued Felipe's friendship and the progress that we've made together over the past several years"
Barack Obama,19-Jun-12,The President's News Conference in Los Cabos,"Barack Obama, The President's News Conference in Los Cabos Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/301545",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-los-cabos,," Both Mexico and Canada have been invited to join the Trans-Pacific Partnership negotiations, which is an ambitious 21st-century trade agreement that will now include 11 countries"
Barack Obama,19-Jun-12,The President's News Conference in Los Cabos,"Barack Obama, The President's News Conference in Los Cabos Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/301545",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-los-cabos,,"So, in closing, I'd note that with Mexico's leadership, we continue to make progress across a range of challenges that are vital to our shared prosperity, from food security to green economic growth that combats climate change, from financial education and protection for consumers to combating corruption that stifles economic growth, and in strengthening financial regulation to creating a more level playing field"
Barack Obama,30-Apr-13,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304110",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1154,, [Laughter]Immigration Reform/Mexico/President's Visit to Costa RicaQ
Barack Obama,30-Apr-13,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304110",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1154,,"And second, on Mexico, yesterday the Mexican Government said all contact with the U"
Barack Obama,30-Apr-13,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304110",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1154,, relationship with Mexico? Do you think the level of security and cooperation can be maintained?The President
Barack Obama,30-Apr-13,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304110",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1154,,"When it comes to Mexico, I'm very much looking forward to taking the trip down to Mexico to see the new President, Peña Nieto"
Barack Obama,30-Apr-13,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304110",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1154,," We've spent so much time on security issues between the United States and Mexico that sometimes, I think we forget this is a massive trading partner responsible for huge amounts of commerce and huge numbers of jobs on both sides of the border"
Barack Obama,30-Apr-13,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304110",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1154,, So I'm not going to yet judge how this will alter the relationship between the United States and Mexico until I've heard directly from them to see what exactly are they trying to accomplish
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"First of all, we have reached an agreement that the relation between Mexico and the United States should be broad in terms of the areas that it covers"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"Among the items that we covered, I can speak for how relevant trade and commerce is in the Mexico-U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," to its top trade partners, Mexico and Canada, this represents one-third, one out of each three products that are exported from the U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, And only the relation with Mexico is higher than the one the U
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, has with Mexico
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"I must stand out that the integration of our economies in the last years has shown to be relevant, and the content of exports sent out from Mexico have 40 percent of U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," Therefore, I can conclude that the more growth Mexico shows and the more capacity to export, the more benefit the U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," Jobs are created in Mexico; therefore, jobs are created in the United States"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,—and presidents from Mexico and U
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," And by this, more exchanges will happen between Mexico and the U"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, to Mexico
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," And President Obama's administration has expressed his will, as we know, to cooperate on the basis of mutual respect, to be more efficient in our security strategy that we are implementing in Mexico"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"I have shared with President Obama, as well, what Mexico has done during the first months of my administration"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, I have shared with President Obama that Mexico has reached maturity in terms of its democracy
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," All political forces in the country have reached political maturity, have shown to be civil, and have managed to show respect to each other and also towards the Government of Mexico"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," Together, we have managed to set up a working agenda that, in result, will advance the reforms that will transform this structure that Mexico needs to boost its development"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, I have shared with President Obama the fact that we recognize all political voices in Mexico
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"Once again, allow me to reiterate, President Obama—and this goes for your delegation as well—you are warmly welcomed to Mexico, and I hope that your stay is fruitful and you enjoy your stay in Mexico as well"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, And I want to thank all the people of Mexico for such a warm welcome
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, Well over 1 million Americans live here in Mexico
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"In other words, Mexico and the United States have one of the largest, most dynamic relationships of any two countries on Earth"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"Again, I want to pay tribute to the people of Mexico, who have made extraordinary sacrifices for their security and display great courage and resolve every day"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"But even as we continue to deal with these urgent challenges, we can't lose sight of the larger relationship between our peoples, including the promise of Mexico's economic progress"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,The United States and Mexico have one of the largest economic relationships in the world
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,, Mexico is the second largest market for U
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,,"Ultimately, only Mexicans can decide how Mexico reforms"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," But let me repeat what I told to the President: As Mexico works to become more competitive, you've got a strong partner in the United States, because our success is shared"
Barack Obama,2-May-13,"The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico","Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico in Mexico City, Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/304153",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico-mexico-city-mexico,," Together with Mexico, we'll focus on increasing the connections between our businesses and workers, promoting innovation and entrepreneurship and making our economies even more competitive"
